	test_statistic	p	-log2(p)	FDR_corrected_p
FRY_mutation_status	0.00034511474147099185	0.9851783403257894	0.02154318512608088	0.9999976776816369
FSIP2_mutation_status	7.313392763743943e-05	0.9931767039209657	0.009877673014032206	0.9999976776816369
FSTL5_mutation_status	0.00010194700493784322	0.9919439914581881	0.011669431459375075	0.9999976776816369
GABBR2_mutation_status	9.435146825803073e-05	0.9922498954083739	0.01122458973464331	0.9999976776816369
GCN1L1_mutation_status	6.544686098188272e-05	0.9935452454104259	0.00934242651365131	0.9999976776816369
GLI2_mutation_status	5.78250780352681e-05	0.9939327206705203	0.008779895856378091	0.9999976776816369
GLI3_mutation_status	0.0019438860443073307	0.9648330440461451	0.051648776719492494	0.9999976776816369
GNAS_mutation_status	1.1865263842651895e-06	0.9991308821380819	0.0012544172265425656	0.9999976776816369
GOLGA3_mutation_status	0.0001257226974498395	0.9910538164029994	0.012964693833158646	0.9999976776816369
GOLGB1_mutation_status	3.1908879171661454e-06	0.9985747350495994	0.0020576894007642782	0.9999976776816369
GON4L_mutation_status	2.367920897514851e-06	0.9987722117149491	0.0017724123664651706	0.9999976776816369
GPATCH8_mutation_status	9.458908217027065e-06	0.9975460829252627	0.0035446048585697993	0.9999976776816369
GPR112_mutation_status	6.110317656434728e-05	0.9937631179205885	0.00902609554356467	0.9999976776816369
GPR158_mutation_status	0.0007119198965904579	0.978713507857761	0.031041483558137642	0.9999976776816369
GPR179_mutation_status	3.287325189994924e-05	0.9954253379554235	0.006614984467376973	0.9999976776816369
GPR98_mutation_status	0.0004612479829700495	0.9828654021379843	0.024934233727015358	0.9999976776816369
GREB1_mutation_status	4.145386784390041e-05	0.9948628814250257	0.007430397291329624	0.9999976776816369
GRIA2_mutation_status	0.0002603894202247548	0.9871254255940121	0.01869468762610122	0.9999976776816369
GRIA4_mutation_status	0.0013143519694523867	0.9710798344983905	0.04233818739909847	0.9999976776816369
GRID1_mutation_status	0.0002293497866318178	0.9879170596621659	0.01753816910661521	0.9999976776816369
GRID2_mutation_status	4.820371160660949e-08	0.9998248217039208	0.00025275099791576846	0.9999976776816369
GRIN2A_mutation_status	0.00010399974023015336	0.9918632933079603	0.011786804575303046	0.9999976776816369
GRIN2B_mutation_status	0.00047246300421200456	0.9826583759011416	0.02523814836765069	0.9999976776816369
GRIP1_mutation_status	0.00016447580422758692	0.9897675609655675	0.01483833536684075	0.9999976776816369
GRM1_mutation_status	0.00020859060187304406	0.9884768203687211	0.016720959515769837	0.9999976776816369
GRM2_mutation_status	0.0003757579609475805	0.984534393387791	0.022486489265047493	0.9999976776816369
GRM3_mutation_status	0.0008970715958451628	0.9761060095360092	0.034890255371097176	0.9999976776816369
GRM4_mutation_status	0.0002766108462149032	0.986730497435176	0.01927199511568597	0.9999976776816369
GRM5_mutation_status	0.0009118152913047949	0.9759105157661996	0.035179226175919995	0.9999976776816369
GRM7_mutation_status	0.0005287144748593033	0.9816552248328724	0.02671168212186199	0.9999976776816369
GRM8_mutation_status	0.001135122454684591	0.973123094629584	0.039305785482987715	0.9999976776816369
GTF3C1_mutation_status	5.4205286493681176e-05	0.994125688666028	0.00849982966744106	0.9999976776816369
GUCY2C_mutation_status	0.0003260998928108953	0.9855923952387452	0.020936970544560632	0.9999976776816369
HCFC1_mutation_status	0.0002267159374228623	0.9879866348757816	0.017436569199725867	0.9999976776816369
HCN1_mutation_status	0.0003788753045314421	0.984470381482257	0.022580292652304875	0.9999976776816369
HDAC4_mutation_status	2.482682964869022e-07	0.9996024418365625	0.0005736692318565757	0.9999976776816369
HDLBP_mutation_status	5.776666907660847e-05	0.9939357856570971	0.008775447029988805	0.9999976776816369
HEATR1_mutation_status	0.00025395445616878425	0.9872854908440141	0.01846076940676818	0.9999976776816369
HECTD1_mutation_status	9.599223888566576e-05	0.9921828008895445	0.011322146008336613	0.9999976776816369
HECTD4_mutation_status	2.53457301739446e-06	0.9987297409972153	0.0018337612865836769	0.9999976776816369
HECW1_mutation_status	0.000367919492370764	0.9846965330511093	0.02224891622514786	0.9999976776816369
HELZ2_mutation_status	0.00027872101710783387	0.9866799840021759	0.01934585251128506	0.9999976776816369
HERC1_mutation_status	7.178138146281035e-05	0.993240092209447	0.009785597705716662	0.9999976776816369
HERC2_mutation_status	1.841664327300339e-05	0.9965759194995079	0.004948380627470412	0.9999976776816369
HIVEP1_mutation_status	0.0008213346775719448	0.9771366063253681	0.03336782594725861	0.9999976776816369
HIVEP2_mutation_status	7.245268675831076e-06	0.9978523337885945	0.003101759358077165	0.9999976776816369
HIVEP3_mutation_status	7.185642885587632e-07	0.9993236479287796	0.0009760999098650453	0.9999976776816369
HMCN1_mutation_status	8.865414089961552e-05	0.9924875229661765	0.01087912932493416	0.9999976776816369
HRNR_mutation_status	0.0014349898037644433	0.9697823552607191	0.04426709008015263	0.9999976776816369
HSPG2_mutation_status	5.618837494259629e-07	0.9994019145231156	0.0008631130849655235	0.9999976776816369
HTR1A_mutation_status	0.0006311347786428367	0.9799573364276879	0.029209153684024998	0.9999976776816369
HTT_mutation_status	0.00014982907010273544	0.9902337630124685	0.014158954615524647	0.9999976776816369
HUWE1_mutation_status	1.1885054649009958e-05	0.9972493217545174	0.003973857774950797	0.9999976776816369
HYDIN_mutation_status	0.00010054449200868057	0.9919995958584626	0.011588562030363575	0.9999976776816369
IGF1R_mutation_status	5.9204975746723584e-05	0.9938607562061396	0.00888435618098969	0.9999976776816369
IGF2R_mutation_status	3.1053797538986034e-06	0.9985939615561252	0.0020299120921508634	0.9999976776816369
IGSF10_mutation_status	0.0001773427468081606	0.9893748776295295	0.015410828076741939	0.9999976776816369
IGSF1_mutation_status	0.00042112842359469865	0.9836274299450003	0.023816127649746246	0.9999976776816369
IGSF9B_mutation_status	0.00012858776567642972	0.9909524585978808	0.01311224977662036	0.9999976776816369
IMPG2_mutation_status	0.00022808934143541863	0.9879503051815708	0.017489620153547703	0.9999976776816369
INADL_mutation_status	0.0009431882109350331	0.9754997239637603	0.035786630291062216	0.9999976776816369
INTS1_mutation_status	2.0135113744034275e-05	0.9964197310861703	0.005174504803668648	0.9999976776816369
IRS1_mutation_status	0.00013126972233917715	0.9908585972532918	0.013248905888282635	0.9999976776816369
IRS4_mutation_status	1.9898287872221142e-05	0.9964408484895082	0.005143929686286743	0.9999976776816369
ITGAX_mutation_status	0.00032974532654459453	0.9855120973617152	0.021054514134445465	0.9999976776816369
ITGB4_mutation_status	0.0003688565511888579	0.984677059540082	0.022277447467665117	0.9999976776816369
ITIH5_mutation_status	0.0028865155663168186	0.957153226800763	0.06317819645570402	0.9999976776816369
ITPR1_mutation_status	0.00014485694109186886	0.9903971701998739	0.013920902451946613	0.9999976776816369
ITPR2_mutation_status	0.0002063514347345826	0.9885388321758739	0.01663045529890122	0.9999976776816369
ITPR3_mutation_status	8.181756240313677e-08	0.999771774943242	0.00032929673590400345	0.9999976776816369
JAKMIP1_mutation_status	0.000533811395946725	0.9815670287891417	0.026841305749311317	0.9999976776816369
JARID2_mutation_status	0.0010327627343034356	0.9743630951157232	0.03746860398899327	0.9999976776816369
JMJD1C_mutation_status	7.087072754191431e-06	0.9978759096099441	0.003067673835000526	0.9999976776816369
KALRN_mutation_status	0.0007694975440008449	0.9778696651467397	0.03228590575981994	0.9999976776816369
KAT6A_mutation_status	0.0003449208421493415	0.9851825041337824	0.02153708765905138	0.9999976776816369
KCNA1_mutation_status	4.5811310900278896e-05	0.9945996351077883	0.007812193033115259	0.9999976776816369
KCNA3_mutation_status	9.746417882388228e-05	0.9921230965744267	0.01140896238022385	0.9999976776816369
KCNB2_mutation_status	0.0002039011942050192	0.988607076335589	0.0165308617277785	0.9999976776816369
KCND2_mutation_status	3.1062431888780864e-05	0.9955531186695687	0.006429800542098188	0.9999976776816369
KCNG1_mutation_status	0.00017941898044400743	0.9893128656976669	0.01550125599484588	0.9999976776816369
KCNH1_mutation_status	5.616002041936568e-05	0.9940207098970049	0.008652184996725215	0.9999976776816369
KCNH5_mutation_status	0.0009393678679225711	0.9755493773976569	0.03571319824590123	0.9999976776816369
KCNH8_mutation_status	2.420670136362848e-05	0.996074399362253	0.005674589961192894	0.9999976776816369
KCNK9_mutation_status	0.00015396106823818584	0.9901000186743257	0.01435382307200727	0.9999976776816369
KCNMA1_mutation_status	7.232123954682697e-05	0.9932147202593298	0.009822451286662983	0.9999976776816369
KCNQ3_mutation_status	0.0002897368086277242	0.986419338448959	0.019727011275027337	0.9999976776816369
KCNQ5_mutation_status	2.3654926576778755e-05	0.9961193975684232	0.005609416895197286	0.9999976776816369
KCNT2_mutation_status	6.322669733001835e-05	0.9936556704566991	0.00918209077151244	0.9999976776816369
KCNU1_mutation_status	0.00010277709081015258	0.9919112617396761	0.01171703473336908	0.9999976776816369
KDM2B_mutation_status	6.321589365836474e-05	0.9936562125025432	0.009181303771889561	0.9999976776816369
KDM5A_mutation_status	0.0016502096741057124	0.9675966290295496	0.04752235170720871	0.9999976776816369
KDM5B_mutation_status	1.9529938205155837e-05	0.9964739449982493	0.005096011763060039	0.9999976776816369
KDM6B_mutation_status	0.00025975584427051864	0.9871410968942838	0.018671784024252947	0.9999976776816369
KIAA0100_mutation_status	0.0005886737829075958	0.9806431448221703	0.028199858399712147	0.9999976776816369
KIAA0195_mutation_status	0.00019342306533397802	0.9889036488426801	0.01609813215215141	0.9999976776816369
KIAA0947_mutation_status	5.573384145275109e-05	0.9940434400617203	0.008619195421498825	0.9999976776816369
KIAA1109_mutation_status	8.954466387547078e-06	0.9976124126533045	0.003448679076275616	0.9999976776816369
KIAA1161_mutation_status	9.863644514115111e-05	0.9920758693403611	0.011477639461065664	0.9999976776816369
KIAA1217_mutation_status	0.0004946114167918676	0.9822566209744968	0.02582810757639171	0.9999976776816369
KIAA1244_mutation_status	0.00028209142339432843	0.9865996980482188	0.019463249096011027	0.9999976776816369
KIAA1429_mutation_status	0.0006843779178724911	0.979129227654612	0.030428812389558912	0.9999976776816369
KIAA1462_mutation_status	1.0115345195743403e-07	0.9997462357681074	0.0003661508588673337	0.9999976776816369
KIAA1549L_mutation_status	0.0002974225837108964	0.9862404096352531	0.019988728698079498	0.9999976776816369
KIAA1549_mutation_status	0.00017695586905665955	0.9893864727612925	0.015393920288352065	0.9999976776816369
KIAA2018_mutation_status	2.767901803066653e-05	0.9958022806690213	0.006068775299709548	0.9999976776816369
KIAA2022_mutation_status	0.0006275258831989667	0.9800147095946423	0.029124691271781047	0.9999976776816369
KIDINS220_mutation_status	0.0007744818246071491	0.9777981266628027	0.03239145355938672	0.9999976776816369
KIF16B_mutation_status	6.33908237793298e-05	0.9936474415321878	0.009194038449260067	0.9999976776816369
KIF1B_mutation_status	0.00013129422131441705	0.9908577442966958	0.013250147797859067	0.9999976776816369
KIF21A_mutation_status	1.0893662225088833e-05	0.9973665430356479	0.003804286717030789	0.9999976776816369
KIF21B_mutation_status	0.0029703766011250432	0.9565358832509037	0.06410900439532594	0.9999976776816369
KIF26B_mutation_status	0.0003712933540975931	0.9846265345947917	0.02235147575689858	0.9999976776816369
KIF2B_mutation_status	0.0015127390489836755	0.9689749431720545	0.04546873557188577	0.9999976776816369
KIF6_mutation_status	0.0020412075735173284	0.963964054653957	0.052948744219821944	0.9999976776816369
KLF3_mutation_status	0.0004930405800474004	0.9822848143481113	0.025786698991598328	0.9999976776816369
KMT2A_mutation_status	0.0006007806439626844	0.9804451475524144	0.028491175910777485	0.9999976776816369
KMT2B_mutation_status	0.000846056537590306	0.9767951632110845	0.033872038326029245	0.9999976776816369
KMT2C_mutation_status	3.827379548427551e-05	0.9950638533131902	0.007138988424523196	0.9999976776816369
KMT2D_mutation_status	0.00042673533625178236	0.9835188133616999	0.023975445348446315	0.9999976776816369
KMT2E_mutation_status	8.42754146532677e-05	0.9926753916037883	0.01060606644365529	0.9999976776816369
KRAS_mutation_status	3.985590442769904e-06	0.9984071088205585	0.0022998884279316852	0.9999976776816369
KSR2_mutation_status	7.588951099405395e-06	0.9978019863285243	0.0031745535592048583	0.9999976776816369
L1CAM_mutation_status	1.5567119849456316e-08	0.9999004493282616	0.00014362840970509816	0.9999976776816369
LAMA1_mutation_status	0.00012321232683032546	0.9911435796178659	0.012834029808182438	0.9999976776816369
LAMA2_mutation_status	0.00027169212770963234	0.986848995585206	0.019098749807642628	0.9999976776816369
LAMA3_mutation_status	3.5543267282694284e-05	0.9952431860827561	0.0068790059264457306	0.9999976776816369
LAMA4_mutation_status	8.821251522094406e-05	0.9925062572689344	0.010851897112971331	0.9999976776816369
LAMA5_mutation_status	0.0001580612397746574	0.9899690673889063	0.014544647494930469	0.9999976776816369
LAMB2_mutation_status	0.00022128292536888016	0.9881314408971645	0.017225133525031	0.9999976776816369
LAMB3_mutation_status	0.0008574231995320847	0.976639850504921	0.034101448436801324	0.9999976776816369
LAMC3_mutation_status	3.120078662826065e-08	0.9998590637112934	0.00020334241429750997	0.9999976776816369
LARP4B_mutation_status	0.00020037315674060305	0.9887060638454348	0.016386414410070646	0.9999976776816369
LATS2_mutation_status	0.00023506766855623613	0.9877673796580062	0.01775676940111256	0.9999976776816369
LCT_mutation_status	1.1825699512790415e-06	0.9991323323698401	0.0012523231659097526	0.9999976776816369
LENG8_mutation_status	2.284319150808549e-05	0.9961865610471913	0.0055121462753255765	0.9999976776816369
LOXL2_mutation_status	2.1855056276206e-05	0.9962699517974883	0.0053913833666204185	0.9999976776816369
LPA_mutation_status	0.001389668612069292	0.9702631400539541	0.043552028652150174	0.9999976776816369
LPHN1_mutation_status	2.8295405981834445e-07	0.9995755778844568	0.0006124416574250958	0.9999976776816369
LPHN2_mutation_status	0.00018924960432247065	0.9890240061910825	0.01592255550813499	0.9999976776816369
LPHN3_mutation_status	0.0007568564348546216	0.9780521473924658	0.03201670662309016	0.9999976776816369
LRBA_mutation_status	7.723402143520765e-06	0.9977826011057521	0.003202582403421237	0.9999976776816369
LRP12_mutation_status	1.0773448156798613e-05	0.9973811136941373	0.00378321035012831	0.9999976776816369
LRP1B_mutation_status	0.0015920385283678142	0.9681725660903301	0.046663879976111676	0.9999976776816369
LRP1_mutation_status	2.7546831572872685e-05	0.9958123160794877	0.006054236305130052	0.9999976776816369
LRP2_mutation_status	5.545945238940831e-07	0.9994058066187778	0.0008574946284715403	0.9999976776816369
LRP4_mutation_status	0.00035126885395213764	0.9850467891120879	0.021735841570338452	0.9999976776816369
LRP5_mutation_status	0.00011769843094880885	0.9913440073522258	0.012542319432487488	0.9999976776816369
LRRC4B_mutation_status	2.743729449912726e-06	0.998678368122229	0.0019079728527197927	0.9999976776816369
LRRC7_mutation_status	3.393923949128221e-05	0.9953517587749365	0.006721628570349582	0.9999976776816369
LRRIQ1_mutation_status	0.0002139443612894849	0.9883298886934199	0.01693542418621555	0.9999976776816369
LRRK1_mutation_status	8.461092268607742e-06	0.9976791201146623	0.0033522134499281747	0.9999976776816369
LRRK2_mutation_status	0.0004571043034731715	0.9829425294082883	0.024821027214154877	0.9999976776816369
LRRN3_mutation_status	3.569056583860575e-05	0.9952333397866179	0.0068932790941271475	0.9999976776816369
LRRTM1_mutation_status	0.0012088748089795224	0.9722640381623341	0.04057993453518586	0.9999976776816369
LTBP1_mutation_status	0.0015841691112341003	0.9682512831146497	0.04654658679081176	0.9999976776816369
LTBP2_mutation_status	4.077397228934062e-05	0.9949051826172381	0.0073690557497291765	0.9999976776816369
LYST_mutation_status	0.00035849467494574453	0.9848937917338001	0.021959938237532162	0.9999976776816369
MACF1_mutation_status	0.0003106424888095164	0.9859379704762854	0.02043121147005774	0.9999976776816369
MAGEC1_mutation_status	0.00010028252670412588	0.9920100246997184	0.011573395130560077	0.9999976776816369
MAGEE1_mutation_status	2.295010174955668e-06	0.9987912619235522	0.0017448952018363194	0.9999976776816369
MAGI1_mutation_status	0.00033623365046000494	0.985370269951426	0.02126215078007494	0.9999976776816369
MAGI2_mutation_status	2.9491304157909002e-05	0.9956670376441547	0.006264725535844933	0.9999976776816369
MALAT1_mutation_status	0.0006718070857370423	0.9793217526149022	0.03014516494660425	0.9999976776816369
MAP1A_mutation_status	0.000419570102593511	0.9836577458650544	0.023771663707188983	0.9999976776816369
MAP1B_mutation_status	3.8081203355319085e-05	0.995076288059102	0.007120959999399902	0.9999976776816369
MAP2K7_mutation_status	0.0012888482025205216	0.9713616716161668	0.041919533850224344	0.9999976776816369
MAP2_mutation_status	4.9040226464311586e-06	0.998233083851052	0.0025513758637301723	0.9999976776816369
MAP7D3_mutation_status	0.00020775701464887007	0.9884998667681931	0.016687323381923146	0.9999976776816369
MAST4_mutation_status	0.000808875444732108	0.9773106349740452	0.03311090392472739	0.9999976776816369
MCF2L_mutation_status	0.0007784500742081193	0.9777413356535595	0.032475248449752504	0.9999976776816369
MDC1_mutation_status	3.8478023247120745e-06	0.9984348853402277	0.0022597520052205023	0.9999976776816369
MDN1_mutation_status	7.967293317819035e-05	0.9928782012406391	0.01031134515343057	0.9999976776816369
MED12L_mutation_status	0.0004932444740034049	0.9822811523247735	0.025792077465010454	0.9999976776816369
MEGF8_mutation_status	0.0018775299663122238	0.9654380993877398	0.0507443334527104	0.9999976776816369
MGAM_mutation_status	2.018968011579162e-05	0.9964148831177253	0.0051815240916559015	0.9999976776816369
MGA_mutation_status	3.702476416143081e-05	0.9951450637455168	0.007021250143836405	0.9999976776816369
MICAL2_mutation_status	0.0007436600140421541	0.9782442804632306	0.0317333247947256	0.9999976776816369
MICAL3_mutation_status	2.994301661646695e-07	0.9995633958942043	0.0006300241238331266	0.9999976776816369
MKI67_mutation_status	0.0010455662426781243	0.9742047249696952	0.03770311450738255	0.9999976776816369
MKRN3_mutation_status	4.6721635693996314e-07	0.9994546202016221	0.00078703136553766	0.9999976776816369
MLLT4_mutation_status	0.0001464454823519175	0.9903446626805258	0.013997391307317076	0.9999976776816369
MMP16_mutation_status	9.61427958746161e-05	0.9921766731277424	0.011331056179784282	0.9999976776816369
MMP9_mutation_status	0.0002682285178476083	0.9869330833246465	0.018975825432089765	0.9999976776816369
MN1_mutation_status	0.00022336678969483656	0.9880756917266789	0.017306530915503836	0.9999976776816369
MPDZ_mutation_status	0.00021419381505571262	0.9883230876321807	0.01694535193523382	0.9999976776816369
MROH2B_mutation_status	8.205518856369905e-07	0.999277241802696	0.0010430966657693876	0.9999976776816369
MSR1_mutation_status	0.0001315721699714029	0.9908480728012333	0.013264229624153813	0.9999976776816369
MTOR_mutation_status	4.392325948939521e-05	0.9947120886862738	0.007649085141834441	0.9999976776816369
MTUS1_mutation_status	0.00011255047011475058	0.9915354169278732	0.01226378948957574	0.9999976776816369
MTUS2_mutation_status	3.350316926977708e-05	0.995381716574086	0.006678207420499668	0.9999976776816369
MUC16_mutation_status	7.830452794212495e-05	0.9929396239751767	0.010222098019662064	0.9999976776816369
MUC17_mutation_status	7.365860596647413e-05	0.9931522723742053	0.009913162876763729	0.9999976776816369
MUC2_mutation_status	3.459377755941745e-05	0.9953071513082793	0.006786285524504631	0.9999976776816369
MUC4_mutation_status	0.0021667901764063965	0.9628728446180022	0.05458280414086331	0.9999976776816369
MUC5B_mutation_status	0.00017247226282045776	0.9895217873418863	0.015196621930845882	0.9999976776816369
MUC6_mutation_status	0.000595353695602658	0.9805336513737641	0.02836095112270982	0.9999976776816369
MXRA5_mutation_status	0.0006624517278978866	0.9794662045061067	0.02993238027360489	0.9999976776816369
MYCBP2_mutation_status	4.894945882520105e-05	0.9944177347892523	0.008076068746008708	0.9999976776816369
MYH10_mutation_status	0.00029534936975822207	0.9862884450636047	0.01991846308536768	0.9999976776816369
MYH11_mutation_status	0.001275480536873636	0.971510510651394	0.04169849065408114	0.9999976776816369
MYH13_mutation_status	0.0009782869016585817	0.9750481716164425	0.03645459886060194	0.9999976776816369
MYH2_mutation_status	0.0008106117343489554	0.9772863026997521	0.033146823403348694	0.9999976776816369
MYH3_mutation_status	0.00011919351770503866	0.991289205813831	0.012622073879422489	0.9999976776816369
MYH4_mutation_status	0.0005035667008115262	0.982096740142085	0.026062952578445656	0.9999976776816369
MYH6_mutation_status	0.0002159443274183479	0.988275472996489	0.017014858612176435	0.9999976776816369
MYH7B_mutation_status	4.300405598699475e-05	0.99476771179184	0.007568413623017529	0.9999976776816369
MYH7_mutation_status	3.0222512037663303e-05	0.9956136513014113	0.006342082999685179	0.9999976776816369
MYH8_mutation_status	0.003940745375583613	0.949945389870579	0.07408351620952303	0.9999976776816369
MYH9_mutation_status	5.17916772121874e-06	0.9981841930489284	0.0026220369610860583	0.9999976776816369
MYLK_mutation_status	0.0001245756518638937	0.9910947189839941	0.012905152431779705	0.9999976776816369
MYO10_mutation_status	0.00016149918093134926	0.9898605701717791	0.014702770592278664	0.9999976776816369
MYO15A_mutation_status	2.273822301933442e-05	0.9961953327810829	0.005499442950702262	0.9999976776816369
MYO16_mutation_status	3.523866587363687e-05	0.9952636123534107	0.006849396502954796	0.9999976776816369
MYO18B_mutation_status	0.00014404729751071757	0.9904240428837385	0.013881757992574793	0.9999976776816369
MYO3A_mutation_status	0.00034062882313327415	0.98527497287281	0.02140168337564312	0.9999976776816369
MYO5A_mutation_status	9.394330515986464e-05	0.9922666764718463	0.011200190888701644	0.9999976776816369
MYO7B_mutation_status	0.001240891689449594	0.9718992967852316	0.04112125796482524	0.9999976776816369
MYOF_mutation_status	1.145467667615676e-05	0.9972995841404243	0.003901146301502194	0.9999976776816369
MYOM2_mutation_status	0.001195016460378655	0.9724234130683617	0.040343465289768156	0.9999976776816369
MYOM3_mutation_status	9.601237341040193e-06	0.9975276897507508	0.003571206122160867	0.9999976776816369
MYT1L_mutation_status	8.351829294190529e-07	0.9992708266198005	0.0010523585421244664	0.9999976776816369
NALCN_mutation_status	1.7809326248867026e-06	0.9989352107019708	0.0015369846675647866	0.9999976776816369
NAV1_mutation_status	0.0026989698128002913	0.9585672506935508	0.06104844354836225	0.9999976776816369
NAV2_mutation_status	2.9903159890140115e-06	0.9986202564054559	0.001991923729769554	0.9999976776816369
NAV3_mutation_status	0.00018549633526469472	0.9891333844618513	0.015763013613515783	0.9999976776816369
NBAS_mutation_status	0.0004259388504553212	0.983534199123725	0.023952876599730895	0.9999976776816369
NBEAL2_mutation_status	0.00012446184683360926	0.9910987874165595	0.012899230197177137	0.9999976776816369
NBEA_mutation_status	0.00010559558052015148	0.9918011056661254	0.011877261209555812	0.9999976776816369
NCAM2_mutation_status	0.0001505938423578382	0.9902088710925347	0.014195220699510151	0.9999976776816369
NCAN_mutation_status	0.0005751413164467044	0.9808668834718481	0.027870737837401238	0.9999976776816369
NCKAP5_mutation_status	0.0013918820888390627	0.9702394778837883	0.04358721262483953	0.9999976776816369
NCOA2_mutation_status	6.360192481743661e-05	0.9936368730569768	0.009209383094880057	0.9999976776816369
NCOA6_mutation_status	0.0005727254190287909	0.9809071026721063	0.027811583173123915	0.9999976776816369
NCOR1_mutation_status	0.00024313136452992242	0.9875593532919111	0.01806063670857397	0.9999976776816369
NCOR2_mutation_status	0.0008880988047126316	0.9762257718926516	0.03471325619516471	0.9999976776816369
NEBL_mutation_status	0.00011848008821975338	0.9913153130155291	0.012584078676581094	0.9999976776816369
NEB_mutation_status	1.1356630824936056e-05	0.9973111659847116	0.0038843920858571013	0.9999976776816369
NF1_mutation_status	0.0010390613143862137	0.9742850641753218	0.0375841454737671	0.9999976776816369
NFASC_mutation_status	2.1514554465475827e-06	0.9988296760728811	0.001689409296888583	0.9999976776816369
NFATC1_mutation_status	0.0001370079909377973	0.9906609415484989	0.013536722284205072	0.9999976776816369
NFATC2_mutation_status	6.096525669938898e-05	0.9937701605853753	0.009015871395196969	0.9999976776816369
NID1_mutation_status	0.0008179778076012288	0.9771833637896871	0.03329879245945533	0.9999976776816369
NINL_mutation_status	0.0003182610108254104	0.9857665970533888	0.020681999130691398	0.9999976776816369
NIN_mutation_status	0.00027507016399422633	0.9867675002397869	0.01921789446518602	0.9999976776816369
NIPBL_mutation_status	1.0233366516003252e-06	0.9991928592910956	0.0011649280917480122	0.9999976776816369
NLGN4X_mutation_status	3.139839225040405e-05	0.9955291356402919	0.006464555708370203	0.9999976776816369
NLRC5_mutation_status	0.0005900866529085057	0.9806199342103699	0.028234005613209455	0.9999976776816369
NLRP9_mutation_status	8.14661842277902e-05	0.9927985018693519	0.010427156440937349	0.9999976776816369
NOL6_mutation_status	8.849378250917293e-05	0.99249432015806	0.01086924885670076	0.9999976776816369
NOS1_mutation_status	0.00018409742602940892	0.9891744344404236	0.01570314163610401	0.9999976776816369
NOTCH1_mutation_status	0.0004750638428989592	0.9826107174141289	0.02530812012176504	0.9999976776816369
NOTCH2_mutation_status	6.8019798210880506e-06	0.9979190711143294	0.003005273749876426	0.9999976776816369
NOTCH3_mutation_status	0.0005051682159270673	0.9820682982690376	0.026104734148119802	0.9999976776816369
NOTCH4_mutation_status	0.00028360483107243837	0.986563803514677	0.019515738274429824	0.9999976776816369
NPAP1_mutation_status	2.7059578357355153e-07	0.9995849498697699	0.000598915063090337	0.9999976776816369
NPC1_mutation_status	0.00016883124872884512	0.9896329723335032	0.01503452643486555	0.9999976776816369
NRG1_mutation_status	0.0004365815021163925	0.9833297878442466	0.024252748011502005	0.9999976776816369
NRG3_mutation_status	0.00020122612578001324	0.9886820523886851	0.016421451749776078	0.9999976776816369
NRIP1_mutation_status	0.0005266816636793953	0.9816905187585705	0.02665981314081281	0.9999976776816369
NRK_mutation_status	0.0003305497887451839	0.9854944373879521	0.021080366871229224	0.9999976776816369
NRXN1_mutation_status	0.0007724489131246199	0.9778272767753555	0.03234844458358754	0.9999976776816369
NRXN2_mutation_status	0.0007036528651910949	0.9788374322251658	0.03085882157281888	0.9999976776816369
NRXN3_mutation_status	0.00035094107215165934	0.9850537666176022	0.02172562238373488	0.9999976776816369
NSD1_mutation_status	1.1140341939953168e-05	0.9973368936157921	0.0038471753692567545	0.9999976776816369
NTNG1_mutation_status	0.00037367817385504316	0.9845772478132359	0.022423693569988325	0.9999976776816369
NUMA1_mutation_status	0.0004488047308561744	0.9830980703405573	0.02459275305528292	0.9999976776816369
NUP205_mutation_status	0.00033600347430601886	0.9853752777997363	0.021254818734665882	0.9999976776816369
NUP210_mutation_status	0.0007230884892358526	0.9785472264160786	0.03128661534633879	0.9999976776816369
NUP214_mutation_status	0.0006972430774453007	0.9789340183651634	0.030716471611321516	0.9999976776816369
NUP98_mutation_status	0.0003629732178150776	0.984799737780407	0.022097717206906	0.9999976776816369
OBSCN_mutation_status	0.0003746378124856458	0.9845574594845096	0.022452689578860707	0.9999976776816369
OBSL1_mutation_status	2.8045524419884278e-05	0.9957745806762158	0.006108906959231575	0.9999976776816369
OCA2_mutation_status	3.6485573248961985e-05	0.9951805441334035	0.006969813957258943	0.9999976776816369
OGDHL_mutation_status	0.00039506677886966604	0.984142061762082	0.0230615100073405	0.9999976776816369
OPLAH_mutation_status	4.940016377160369e-06	0.998226611457439	0.0025607301123435826	0.9999976776816369
OTOF_mutation_status	0.00028598116985840635	0.986507635009014	0.019597878254781195	0.9999976776816369
PAPPA2_mutation_status	3.6591563408315454e-05	0.9951735490640041	0.0069799546171221295	0.9999976776816369
PAPPA_mutation_status	0.0004893187223631172	0.9823517941357819	0.025688328222029776	0.9999976776816369
PARD3B_mutation_status	0.0004101839195148084	0.9838415504163148	0.023502109440136525	0.9999976776816369
PAX1_mutation_status	0.0005369734130802186	0.9815125255395672	0.026921416173486656	0.9999976776816369
PBRM1_mutation_status	0.0001573872572976312	0.9899904753563786	0.014513449717559546	0.9999976776816369
PCDH10_mutation_status	1.6298033191311667e-05	0.996778883141992	0.0046545898370736775	0.9999976776816369
PCDH11X_mutation_status	0.001225546706931046	0.9720735138282642	0.04086267197707664	0.9999976776816369
